COD_INE,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,LONGITUD_ETRS89,LATITUD_ETRS89,ALTITUD,ARCHIVO_TMY,ZC_CTE_2019,ZCI_CTE_2019,ZCV_CTE_2019,GD_I,GD_V,n_N,SCI,SCV,ZCI_TMY,ZCV_TMY,ZCI_DIFF,ZCV_DIFF
09434000000,09,Burgos,Villagonzalo Pedernales,1853,-3.73801704,42.30039039,898.0,09434000000_Villagonzalo Pedernales.csv,E1,E,1,3118.0,213.2,0.613,1.54,0.46,E,1,0,0
09437000000,09,Burgos,Villahoz,291,-3.9140421,42.07712106,818.0,09437000000_Villahoz.csv,E1,E,1,3015.6,219.0,0.619,1.45,0.48,D,1,-1,0
09438000000,09,Burgos,Villalba de Duero,707,-3.74386288,41.6826961,810.0,09438000000_Villalba de Duero.csv,E1,E,1,2911.3,270.9,0.682,1.33,0.63,D,2,-1,1
09439000000,09,Burgos,Villalbilla de Burgos,1454,-3.77990271,42.34808874,837.0,09439000000_Villalbilla de Burgos.csv,E1,E,1,3066.6,181.4,0.612,1.49,0.37,D,1,-1,0
09440000000,09,Burgos,Villalbilla de Gumiel,86,-3.62704532,41.80706405,916.0,09440000000_Villalbilla de Gumiel.csv,E1,E,1,3118.5,272.4,0.564,1.56,0.63,E,2,0,1
09441000000,09,Burgos,Villaldemiro,99,-3.98587733,42.246294,828.0,09441000000_Villaldemiro.csv,E1,E,1,2998.8,202.0,0.66,1.41,0.43,D,1,-1,0
09442000000,09,Burgos,Villalmanzo,415,-3.74384764,42.04772594,856.0,09442000000_Villalmanzo.csv,E1,E,1,3032.0,283.4,0.673,1.43,0.67,D,2,-1,1
09443000000,09,Burgos,Villamayor de los Montes,155,-3.76508814,42.10590371,895.0,09443000000_Villamayor de los Montes.csv,E1,E,1,3225.9,301.4,0.61,1.64,0.72,E,2,0,1
09444000000,09,Burgos,Villamayor de Treviño,64,-4.1196642,42.45985726,821.0,09444000000_Villamayor de Treviño.csv,E1,E,1,3082.7,208.7,0.623,1.5,0.45,D,1,-1,0
09445000000,09,Burgos,Villambistia,44,-3.26135824,42.40490793,864.0,09445000000_Villambistia.csv,E1,E,1,3323.9,149.6,0.494,1.78,0.27,E,1,0,0
09446000000,09,Burgos,Villamedianilla,10,-4.14555159,42.16105529,797.0,09446000000_Villamedianilla.csv,E1,E,1,2928.5,214.2,0.638,1.36,0.46,D,1,-1,0
09447000000,09,Burgos,Villamiel de la Sierra,44,-3.41914554,42.19302046,1144.0,09447000000_Villamiel de la Sierra.csv,E1,E,1,3048.9,251.9,0.517,1.52,0.57,E,2,0,1
09448000000,09,Burgos,Villangómez,225,-3.77295304,42.1808287,861.0,09448000000_Villangómez.csv,E1,E,1,3086.9,253.6,0.6,1.52,0.58,E,2,0,1
09449000000,09,Burgos,Villanueva de Argaño,114,-3.93301083,42.38070024,837.0,09449000000_Villanueva de Argaño.csv,E1,E,1,3123.2,150.8,0.553,1.57,0.28,E,1,0,0
09450000000,09,Burgos,Villanueva de Carazo,24,-3.32451911,41.98369747,1054.0,09450000000_Villanueva de Carazo.csv,E1,E,1,3169.7,243.2,0.585,1.6,0.55,E,2,0,1
09451000000,09,Burgos,Villanueva de Gumiel,274,-3.62650283,41.73768592,844.0,09451000000_Villanueva de Gumiel.csv,E1,E,1,2892.2,351.1,0.616,1.34,0.86,D,3,-1,2
09454000000,09,Burgos,Villanueva de Teba,39,-3.16416993,42.64982282,727.0,09454000000_Villanueva de Teba.csv,E1,E,1,2894.0,198.0,0.563,1.37,0.42,D,1,-1,0
09455000000,09,Burgos,Villaquirán de la Puebla,48,-4.09985042,42.28294929,813.0,09455000000_Villaquirán de la Puebla.csv,E1,E,1,2953.0,214.6,0.651,1.38,0.47,D,1,-1,0
09456000000,09,Burgos,Villaquirán de los Infantes,151,-4.00832217,42.22853732,809.0,09456000000_Villaquirán de los Infantes.csv,E1,E,1,2888.4,214.6,0.705,1.29,0.47,D,1,-1,0
09458000000,09,Burgos,Villariezo,690,-3.73433605,42.27069377,876.0,09458000000_Villariezo.csv,E1,E,1,3123.9,161.4,0.609,1.55,0.31,E,1,0,0
09460000000,09,Burgos,Villasandino,176,-4.10777427,42.37171632,795.0,09460000000_Villasandino.csv,E1,E,1,2874.8,216.2,0.64,1.32,0.47,D,1,-1,0
09463000000,09,Burgos,Villasur de Herreros,258,-3.39533969,42.30861008,1026.0,09463000000_Villasur de Herreros.csv,E1,E,1,3222.4,160.0,0.524,1.67,0.3,E,1,0,0
09464000000,09,Burgos,Villatuelda,42,-3.88142702,41.81582077,854.0,09464000000_Villatuelda.csv,E1,E,1,3156.7,217.7,0.608,1.57,0.47,E,1,0,0
09466000000,09,Burgos,Villaverde del Monte,122,-3.81295798,42.16073876,854.0,09466000000_Villaverde del Monte.csv,E1,E,1,3062.8,302.4,0.614,1.49,0.72,D,2,-1,1
09467000000,09,Burgos,Villaverde-Mogina,74,-4.04901992,42.16152747,776.0,09467000000_Villaverde-Mogina.csv,E1,E,1,2895.4,257.1,0.653,1.33,0.59,D,2,-1,1
09471000000,09,Burgos,Villayerno Morquillas,209,-3.63900412,42.3959797,927.0,09471000000_Villayerno Morquillas.csv,E1,E,1,3049.5,150.7,0.601,1.48,0.28,D,1,-1,0
09472000000,09,Burgos,Villazopeque,52,-4.01754495,42.19918617,784.0,09472000000_Villazopeque.csv,E1,E,1,2895.4,257.1,0.655,1.33,0.59,D,2,-1,1
09473000000,09,Burgos,Villegas,90,-4.01702972,42.46846846,825.0,09473000000_Villegas.csv,E1,E,1,3297.5,126.7,0.576,1.72,0.21,E,1,0,0
09476000000,09,Burgos,Villoruebo,68,-3.43834637,42.16728072,1124.0,09476000000_Villoruebo.csv,E1,E,1,3048.9,251.9,0.549,1.51,0.57,D,2,-1,1
09478000000,09,Burgos,Vizcaínos,46,-3.26676027,42.10048349,1013.0,09478000000_Vizcaínos.csv,E1,E,1,3322.7,159.8,0.53,1.76,0.3,E,1,0,0
09480000000,09,Burgos,Zael,117,-3.82319219,42.10978029,849.0,09480000000_Zael.csv,E1,E,1,3061.0,226.3,0.618,1.49,0.5,D,1,-1,0
09482000000,09,Burgos,Zarzosa de Río Pisuerga,34,-4.26806898,42.53621081,825.0,09482000000_Zarzosa de Río Pisuerga.csv,E1,E,1,3103.5,146.9,0.592,1.54,0.27,E,1,0,0
09483000000,09,Burgos,Zazuar,207,-3.55528659,41.69561773,841.0,09483000000_Zazuar.csv,E1,E,1,3092.1,266.4,0.643,1.5,0.62,D,2,-1,1
09485000000,09,Burgos,Zuñeda,56,-3.22544673,42.60498766,718.0,09485000000_Zuñeda.csv,E1,E,1,3052.4,158.8,0.489,1.54,0.3,E,1,0,0
09901000000,09,Burgos,Quintanilla del Agua y Tordueles,357,-3.65246977,42.03341912,851.0,09901000000_Quintanilla del Agua y Tordueles.csv,E1,E,1,3047.6,190.5,0.611,1.48,0.39,D,1,-1,0
09902000000,09,Burgos,Valle de Santibáñez,482,-3.78269696,42.48024014,874.0,09902000000_Valle de Santibáñez.csv,E1,E,1,3167.1,218.6,0.554,1.61,0.48,E,1,0,0
09903000000,09,Burgos,Villarcayo de Merindad de Castilla la Vieja,4029,-3.57245956,42.93848633,596.0,09903000000_Villarcayo de Merindad de Castilla la Vieja.csv,D1,D,1,2951.3,102.7,0.464,1.47,0.13,D,1,0,0
09904000000,09,Burgos,Valle de las Navas,530,-3.63857251,42.45408836,866.0,09904000000_Valle de las Navas.csv,E1,E,1,3179.4,160.2,0.521,1.64,0.3,E,1,0,0
09905000000,09,Burgos,Valle de Sedano,409,-3.74995215,42.71683185,747.0,09905000000_Valle de Sedano.csv,E1,E,1,3127.5,105.1,0.412,1.64,0.14,E,1,0,0
09906000000,09,Burgos,Merindad de Río Ubierna,1436,-3.67716199,42.43833193,855.0,09906000000_Merindad de Río Ubierna.csv,E1,E,1,3192.4,160.9,0.549,1.64,0.31,E,1,0,0
09907000000,09,Burgos,Alfoz de Quintanadueñas,2163,-3.73605255,42.38482545,849.0,09907000000_Alfoz de Quintanadueñas.csv,E1,E,1,3086.1,194.2,0.574,1.53,0.4,E,1,0,0
09908000000,09,Burgos,Valle de Losa,488,-3.22450966,42.97706686,655.0,09908000000_Valle de Losa.csv,E1,E,1,3054.7,99.2,0.488,1.54,0.12,E,1,0,0
10001000000,10,Cáceres,Abadía,359,-5.97785806,40.25953202,451.0,10001000000_Abadía.csv,C4,C,4,2488.5,534.8,0.64,1.0,1.39,D,4,1,0
10002000000,10,Cáceres,Abertura,400,-5.81393908,39.24314262,396.0,10002000000_Abertura.csv,C4,C,4,1883.2,809.5,0.736,0.52,2.17,C,4,0,0
10003000000,10,Cáceres,Acebo,560,-6.71717386,40.20164733,509.0,10003000000_Acebo.csv,C4,C,4,2438.9,421.3,0.571,1.0,1.07,D,3,1,-1
10004000000,10,Cáceres,Acehúche,813,-6.63471528,39.80103034,340.0,10004000000_Acehúche.csv,C4,C,4,1761.6,570.8,0.725,0.44,1.5,B,4,-1,0
10005000000,10,Cáceres,Aceituna,587,-6.33134449,40.14919147,477.0,10005000000_Aceituna.csv,C4,C,4,2057.6,621.6,0.715,0.65,1.64,C,4,0,0
10006000000,10,Cáceres,Ahigal,1393,-6.18738129,40.1871082,377.0,10006000000_Ahigal.csv,C4,C,4,2109.1,538.7,0.677,0.7,1.41,C,4,0,0
10007000000,10,Cáceres,Albalá,681,-6.18502247,39.25569733,502.0,10007000000_Albalá.csv,C4,C,4,1868.7,739.1,0.749,0.5,1.98,B,4,-1,0
10008000000,10,Cáceres,Alcántara,1386,-6.88754177,39.72044261,228.0,10008000000_Alcántara.csv,C4,C,4,1688.3,620.3,0.758,0.38,1.64,B,4,-1,0
10009000000,10,Cáceres,Alcollarín,279,-5.74011861,39.24407471,308.0,10009000000_Alcollarín.csv,C4,C,4,1830.0,829.8,0.746,0.48,2.23,B,4,-1,0
10010000000,10,Cáceres,Alcuéscar,2486,-6.22952976,39.18120757,487.0,10010000000_Alcuéscar.csv,C4,C,4,1768.9,717.5,0.708,0.46,1.91,B,4,-1,0
10011000000,10,Cáceres,Aldeacentenera,568,-5.62949879,39.52726878,565.0,10011000000_Aldeacentenera.csv,C4,C,4,2103.0,575.1,0.64,0.72,1.51,C,4,0,0
10012000000,10,Cáceres,Aldea del Cano,610,-6.31924726,39.28802899,391.0,10012000000_Aldea del Cano.csv,C4,C,4,1791.3,652.8,0.729,0.46,1.73,B,4,-1,0
10013000000,10,Cáceres,La Aldea del Obispo,299,-5.91203013,39.56257272,442.0,10013000000_La Aldea del Obispo.csv,C4,C,4,1891.7,717.7,0.663,0.56,1.91,C,4,0,0
10014000000,10,Cáceres,Aldeanueva de la Vera,2035,-5.69860869,40.13008193,658.0,10014000000_Aldeanueva de la Vera.csv,D3,D,3,2417.9,543.0,0.686,0.93,1.42,C,4,-1,1
10015000000,10,Cáceres,Aldeanueva del Camino,729,-5.92688369,40.26017589,523.0,10015000000_Aldeanueva del Camino.csv,C4,C,4,2454.3,534.8,0.642,0.98,1.39,D,4,1,0
10016000000,10,Cáceres,Aldehuela de Jerte,372,-6.23792328,40.01018979,263.0,10016000000_Aldehuela de Jerte.csv,C4,C,4,1989.6,582.1,0.719,0.6,1.53,C,4,0,0
10017000000,10,Cáceres,Alía,783,-5.21711245,39.44932584,581.0,10017000000_Alía.csv,C4,C,4,2354.8,561.2,0.682,0.88,1.47,C,4,0,0
10018000000,10,Cáceres,Aliseda,1751,-6.69127661,39.42083991,350.0,10018000000_Aliseda.csv,C4,C,4,1933.3,844.9,0.668,0.59,2.27,C,4,0,0
10019000000,10,Cáceres,Almaraz,1700,-5.67829933,39.81453225,274.0,10019000000_Almaraz.csv,C4,C,4,2162.3,606.3,0.677,0.74,1.6,C,4,0,0
10020000000,10,Cáceres,Almoharín,1796,-6.04384237,39.17658695,306.0,10020000000_Almoharín.csv,C4,C,4,1752.7,841.9,0.756,0.42,2.26,B,4,-1,0
10021000000,10,Cáceres,Arroyo de la Luz,5663,-6.58507863,39.48397105,348.0,10021000000_Arroyo de la Luz.csv,C4,C,4,1833.0,759.0,0.748,0.48,2.03,B,4,-1,0
10022000000,10,Cáceres,Arroyomolinos de la Vera,433,-5.85544297,40.05287948,618.0,10022000000_Arroyomolinos de la Vera.csv,D3,D,3,2284.4,701.7,0.713,0.81,1.87,C,4,-1,1
10023000000,10,Cáceres,Arroyomolinos,844,-6.16330401,39.18507241,396.0,10023000000_Arroyomolinos.csv,C4,C,4,1759.6,690.0,0.717,0.45,1.84,B,4,-1,0
10024000000,10,Cáceres,Baños de Montemayor,749,-5.85726408,40.31782584,703.0,10024000000_Baños de Montemayor.csv,D3,D,3,2725.4,408.3,0.528,1.25,1.03,D,3,0,0
10025000000,10,Cáceres,Barrado,363,-5.88070097,40.08425782,804.0,10025000000_Barrado.csv,D3,D,3,2284.4,701.7,0.665,0.84,1.87,C,4,-1,1
10026000000,10,Cáceres,Belvís de Monroy,745,-5.61087668,39.81981726,379.0,10026000000_Belvís de Monroy.csv,C4,C,4,2230.3,639.3,0.66,0.8,1.69,C,4,0,0
10027000000,10,Cáceres,Benquerencia,79,-6.08414255,39.31021011,445.0,10027000000_Benquerencia.csv,C4,C,4,1947.5,646.4,0.69,0.58,1.71,C,4,0,0
10028000000,10,Cáceres,Berrocalejo,102,-5.35009676,39.81998009,375.0,10028000000_Berrocalejo.csv,C4,C,4,2205.6,623.1,0.715,0.75,1.65,C,4,0,0
10029000000,10,Cáceres,Berzocana,416,-5.4612046,39.43795626,727.0,10029000000_Berzocana.csv,D3,D,3,2357.8,576.0,0.636,0.91,1.51,C,4,-1,1
10030000000,10,Cáceres,Bohonal de Ibor,485,-5.48586744,39.78422374,356.0,10030000000_Bohonal de Ibor.csv,C4,C,4,2122.5,625.0,0.724,0.69,1.65,C,4,0,0
10031000000,10,Cáceres,Botija,187,-6.07396749,39.34315065,414.0,10031000000_Botija.csv,C4,C,4,1947.5,646.4,0.69,0.58,1.71,C,4,0,0
10032000000,10,Cáceres,Brozas,1790,-6.77961532,39.61177998,407.0,10032000000_Brozas.csv,C4,C,4,1852.0,634.4,0.767,0.48,1.68,B,4,-1,0
10033000000,10,Cáceres,Cabañas del Castillo,419,-5.51012737,39.5471337,785.0,10033000000_Cabañas del Castillo.csv,D3,D,3,2035.3,606.7,0.658,0.66,1.6,C,4,-1,1
10034000000,10,Cáceres,Cabezabellosa,344,-6.00304387,40.13682935,839.0,10034000000_Cabezabellosa.csv,D3,D,3,2224.4,517.6,0.592,0.83,1.35,C,3,-1,0
10035000000,10,Cáceres,Cabezuela del Valle,2141,-5.80658855,40.19403446,517.0,10035000000_Cabezuela del Valle.csv,C4,C,4,2532.6,506.5,0.625,1.05,1.31,D,3,1,-1
10036000000,10,Cáceres,Cabrero,323,-5.89185511,40.11309209,737.0,10036000000_Cabrero.csv,D3,D,3,2531.2,561.3,0.677,1.02,1.47,D,4,0,1
10037000000,10,Cáceres,Cáceres,95418,-6.37121092,39.47316762,457.0,10037000000_Cáceres.csv,C4,C,4,1856.8,727.2,0.746,0.5,1.94,B,4,-1,0
10038000000,10,Cáceres,Cachorrilla,95,-6.66911905,39.9157402,318.0,10038000000_Cachorrilla.csv,C4,C,4,1883.4,515.9,0.795,0.49,1.34,B,3,-1,-1
10039000000,10,Cáceres,Cadalso,417,-6.53833256,40.23776908,440.0,10039000000_Cadalso.csv,C4,C,4,2397.7,593.3,0.633,0.94,1.56,D,4,1,0
10040000000,10,Cáceres,Calzadilla,464,-6.53012165,40.06176832,353.0,10040000000_Calzadilla.csv,C4,C,4,2077.8,624.7,0.707,0.67,1.65,C,4,0,0
10041000000,10,Cáceres,Caminomorisco,1161,-6.28986363,40.32793731,489.0,10041000000_Caminomorisco.csv,C4,C,4,2369.2,470.5,0.626,0.92,1.21,C,3,0,-1
10042000000,10,Cáceres,Campillo de Deleitosa,78,-5.57499772,39.70351791,503.0,10042000000_Campillo de Deleitosa.csv,C4,C,4,2000.3,637.2,0.679,0.63,1.69,C,4,0,0
10043000000,10,Cáceres,Campo Lugar,824,-5.7699942,39.19686356,294.0,10043000000_Campo Lugar.csv,C4,C,4,1821.2,729.8,0.703,0.49,1.95,B,4,-1,0
10044000000,10,Cáceres,Cañamero,1622,-5.38743443,39.37891663,597.0,10044000000_Cañamero.csv,C4,C,4,2016.1,745.8,0.605,0.67,1.99,C,4,0,0
10045000000,10,Cáceres,Cañaveral,1024,-6.39426506,39.78989562,357.0,10045000000_Cañaveral.csv,C4,C,4,1765.9,781.5,0.732,0.44,2.09,B,4,-1,0
10046000000,10,Cáceres,Carbajo,198,-7.19665132,39.60307762,340.0,10046000000_Carbajo.csv,C4,C,4,1639.0,642.6,0.708,0.37,1.7,B,4,-1,0
10047000000,10,Cáceres,Carcaboso,1080,-6.21291772,40.0477656,266.0,10047000000_Carcaboso.csv,C4,C,4,1989.6,582.1,0.716,0.6,1.53,C,4,0,0
10048000000,10,Cáceres,Carrascalejo,225,-5.21795709,39.64538616,604.0,10048000000_Carrascalejo.csv,D3,D,3,2333.5,608.5,0.688,0.86,1.61,C,4,-1,1
10049000000,10,Cáceres,Casar de Cáceres,4516,-6.41907994,39.56105799,363.0,10049000000_Casar de Cáceres.csv,C4,C,4,1867.9,797.2,0.756,0.5,2.14,B,4,-1,0
10050000000,10,Cáceres,Casar de Palomero,1059,-6.25496726,40.29541682,526.0,10050000000_Casar de Palomero.csv,C4,C,4,2312.4,476.2,0.668,0.86,1.23,C,3,0,-1
10051000000,10,Cáceres,Casares de las Hurdes,383,-6.28940438,40.44013149,686.0,10051000000_Casares de las Hurdes.csv,D3,D,3,2821.4,428.4,0.578,1.3,1.09,D,3,0,0
10052000000,10,Cáceres,Casas de Don Antonio,178,-6.29102988,39.23659178,406.0,10052000000_Casas de Don Antonio.csv,C4,C,4,1881.3,686.7,0.706,0.53,1.83,C,4,0,0
10053000000,10,Cáceres,Casas de Don Gómez,277,-6.60116209,40.00808627,322.0,10053000000_Casas de Don Gómez.csv,C4,C,4,2126.7,654.6,0.673,0.72,1.74,C,4,0,0
10054000000,10,Cáceres,Casas del Castañar,531,-5.90429188,40.1078806,677.0,10054000000_Casas del Castañar.csv,D3,D,3,2335.6,512.7,0.598,0.91,1.33,C,3,-1,0
10055000000,10,Cáceres,Casas del Monte,787,-5.96052215,40.20223129,597.0,10055000000_Casas del Monte.csv,C4,C,4,2381.9,510.1,0.628,0.93,1.32,C,3,0,-1
10056000000,10,Cáceres,Casas de Millán,556,-6.32830066,39.82067123,492.0,10056000000_Casas de Millán.csv,C4,C,4,2066.1,634.5,0.676,0.67,1.68,C,4,0,0
10057000000,10,Cáceres,Casas de Miravete,129,-5.74343671,39.72613391,450.0,10057000000_Casas de Miravete.csv,C4,C,4,2033.3,693.3,0.58,0.7,1.85,C,4,0,0
10058000000,10,Cáceres,Casatejada,1343,-5.68410208,39.88644633,272.0,10058000000_Casatejada.csv,C4,C,4,2121.7,698.5,0.669,0.72,1.86,C,4,0,0
10059000000,10,Cáceres,Casillas de Coria,344,-6.63611878,39.96596994,243.0,10059000000_Casillas de Coria.csv,C4,C,4,1935.1,615.1,0.754,0.54,1.62,C,4,0,0
10060000000,10,Cáceres,Castañar de Ibor,1021,-5.4168078,39.62632759,685.0,10060000000_Castañar de Ibor.csv,D3,D,3,2205.8,591.4,0.624,0.8,1.56,C,4,-1,1
10061000000,10,Cáceres,Ceclavín,1801,-6.77589786,39.82052552,320.0,10061000000_Ceclavín.csv,C4,C,4,1747.7,669.6,0.734,0.43,1.78,B,4,-1,0
10062000000,10,Cáceres,Cedillo,424,-7.49656821,39.65073957,274.0,10062000000_Cedillo.csv,C4,C,4,1752.5,411.4,0.716,0.44,1.04,B,3,-1,-1
10063000000,10,Cáceres,Cerezo,153,-6.22729921,40.23671255,401.0,10063000000_Cerezo.csv,C4,C,4,2233.1,486.0,0.776,0.74,1.25,C,3,0,-1
10064000000,10,Cáceres,Cilleros,1617,-6.79284181,40.11290696,451.0,10064000000_Cilleros.csv,C4,C,4,2117.3,712.3,0.699,0.7,1.9,C,4,0,0
10065000000,10,Cáceres,Collado de la Vera,217,-5.71985513,40.05663047,451.0,10065000000_Collado de la Vera.csv,C4,C,4,1976.4,712.9,0.698,0.6,1.9,C,4,0,0
10066000000,10,Cáceres,Conquista de la Sierra,192,-5.73531145,39.35126792,439.0,10066000000_Conquista de la Sierra.csv,C4,C,4,2060.5,668.7,0.655,0.68,1.78,C,4,0,0
10067000000,10,Cáceres,Coria,12330,-6.53587444,39.98439349,264.0,10067000000_Coria.csv,C4,C,4,1843.8,740.8,0.769,0.47,1.98,B,4,-1,0
10068000000,10,Cáceres,Cuacos de Yuste,847,-5.72209693,40.10701253,519.0,10068000000_Cuacos de Yuste.csv,C4,C,4,2560.5,391.5,0.659,1.05,0.98,D,3,1,-1
10069000000,10,Cáceres,La Cumbre,837,-5.97912549,39.40419145,480.0,10069000000_La Cumbre.csv,C4,C,4,1951.5,687.4,0.694,0.59,1.83,C,4,0,0
10070000000,10,Cáceres,Deleitosa,684,-5.64544145,39.64431514,568.0,10070000000_Deleitosa.csv,C4,C,4,2071.1,647.2,0.647,0.69,1.72,C,4,0,0
10071000000,10,Cáceres,Descargamaría,107,-6.48682271,40.30265202,492.0,10071000000_Descargamaría.csv,C4,C,4,2596.4,420.5,0.566,1.13,1.07,D,3,1,-1
10072000000,10,Cáceres,Eljas,897,-6.84679231,40.2172117,593.0,10072000000_Eljas.csv,C4,C,4,2223.0,446.1,0.639,0.81,1.14,C,3,0,-1
10073000000,10,Cáceres,Escurial,862,-5.88299867,39.16814835,315.0,10073000000_Escurial.csv,C4,C,4,1651.2,844.0,0.728,0.37,2.27,B,4,-1,0
10075000000,10,Cáceres,Fresnedoso de Ibor,264,-5.50944423,39.68490075,515.0,10075000000_Fresnedoso de Ibor.csv,C4,C,4,2108.5,667.8,0.617,0.73,1.77,C,4,0,0
10076000000,10,Cáceres,Galisteo,902,-6.26621451,39.97611761,300.0,10076000000_Galisteo.csv,C4,C,4,2062.7,622.7,0.743,0.64,1.65,C,4,0,0
10077000000,10,Cáceres,Garciaz,700,-5.62771273,39.41222362,669.0,10077000000_Garciaz.csv,D3,D,3,2129.5,606.4,0.638,0.74,1.6,C,4,-1,1
10078000000,10,Cáceres,La Garganta,358,-5.82372933,40.32917039,1123.0,10078000000_La Garganta.csv,E1,E,1,2780.0,314.5,0.564,1.27,0.76,D,2,-1,1
10079000000,10,Cáceres,Garganta la Olla,924,-5.77586002,40.11190585,587.0,10079000000_Garganta la Olla.csv,C4,C,4,2597.5,499.5,0.589,1.11,1.29,D,3,1,-1
10080000000,10,Cáceres,Gargantilla,374,-5.92021078,40.24909443,645.0,10080000000_Gargantilla.csv,D3,D,3,2514.5,535.5,0.61,1.04,1.4,D,4,0,1
10081000000,10,Cáceres,Gargüera,178,-5.93064225,40.06067465,518.0,10081000000_Gargüera.csv,C4,C,4,2264.7,536.1,0.744,0.78,1.4,C,4,0,0
10082000000,10,Cáceres,Garrovillas de Alconétar,1955,-6.55113144,39.71231772,327.0,10082000000_Garrovillas de Alconétar.csv,C4,C,4,1887.1,615.1,0.795,0.49,1.62,B,4,-1,0
10083000000,10,Cáceres,Garvín,96,-5.34560129,39.71928183,503.0,10083000000_Garvín.csv,C4,C,4,2052.9,545.9,0.693,0.66,1.43,C,4,0,0
10084000000,10,Cáceres,Gata,1413,-6.5961575,40.23723736,636.0,10084000000_Gata.csv,D3,D,3,2361.7,464.6,0.654,0.9,1.19,C,3,-1,0
10085000000,10,Cáceres,El Gordo,382,-5.34321674,39.86607216,320.0,10085000000_El Gordo.csv,C4,C,4,2214.4,582.0,0.766,0.73,1.53,C,4,0,0
10086000000,10,Cáceres,La Granja,318,-5.9922186,40.23884998,410.0,10086000000_La Granja.csv,C4,C,4,2381.9,510.1,0.669,0.91,1.32,C,3,0,-1
10087000000,10,Cáceres,Guadalupe,1822,-5.32717225,39.4528782,638.0,10087000000_Guadalupe.csv,D3,D,3,2238.6,620.2,0.653,0.81,1.64,C,4,-1,1
10088000000,10,Cáceres,Guijo de Coria,197,-6.46329468,40.10036389,445.0,10088000000_Guijo de Coria.csv,C4,C,4,2058.0,624.6,0.693,0.66,1.65,C,4,0,0
10089000000,10,Cáceres,Guijo de Galisteo,1513,-6.41033201,40.0929664,428.0,10089000000_Guijo de Galisteo.csv,C4,C,4,1995.4,735.4,0.763,0.58,1.96,C,4,0,0
10090000000,10,Cáceres,Guijo de Granadilla,514,-6.16075206,40.19424006,389.0,10090000000_Guijo de Granadilla.csv,C4,C,4,2109.1,538.7,0.681,0.7,1.41,C,4,0,0
10091000000,10,Cáceres,Guijo de Santa Bárbara,388,-5.65374902,40.15520596,877.0,10091000000_Guijo de Santa Bárbara.csv,D3,D,3,2362.2,493.1,0.552,0.95,1.27,D,3,0,0
10092000000,10,Cáceres,Herguijuela,268,-5.75922414,39.37450434,461.0,10092000000_Herguijuela.csv,C4,C,4,2148.6,653.0,0.632,0.75,1.73,C,4,0,0
10093000000,10,Cáceres,Hernán-Pérez,415,-6.46413333,40.21122399,446.0,10093000000_Hernán-Pérez.csv,C4,C,4,2383.8,567.9,0.634,0.93,1.49,C,4,0,0
10094000000,10,Cáceres,Herrera de Alcántara,230,-7.40613878,39.63887454,258.0,10094000000_Herrera de Alcántara.csv,C4,C,4,1761.9,517.3,0.735,0.44,1.34,B,3,-1,-1
10095000000,10,Cáceres,Herreruela,329,-6.9056061,39.4628823,324.0,10095000000_Herreruela.csv,C4,C,4,1883.4,746.7,0.737,0.52,2.0,C,4,0,0
10096000000,10,Cáceres,Hervás,3952,-5.85761997,40.27437444,674.0,10096000000_Hervás.csv,D3,D,3,2782.3,420.2,0.583,1.27,1.06,D,3,0,0
10097000000,10,Cáceres,Higuera de Albalat,106,-5.66699372,39.72446572,480.0,10097000000_Higuera de Albalat.csv,C4,C,4,1927.6,653.1,0.611,0.61,1.73,C,4,0,0
10098000000,10,Cáceres,Hinojal,391,-6.3575802,39.71195394,336.0,10098000000_Hinojal.csv,C4,C,4,1765.4,663.8,0.755,0.43,1.76,B,4,-1,0
10099000000,10,Cáceres,Holguera,620,-6.3508624,39.89893914,274.0,10099000000_Holguera.csv,C4,C,4,2040.7,625.3,0.708,0.64,1.65,C,4,0,0
10100000000,10,Cáceres,Hoyos,882,-6.72138948,40.17118403,515.0,10100000000_Hoyos.csv,C4,C,4,2165.6,708.1,0.631,0.77,1.89,C,4,0,0
10101000000,10,Cáceres,Huélaga,210,-6.61569771,40.05557151,285.0,10101000000_Huélaga.csv,C4,C,4,2031.7,720.3,0.671,0.65,1.92,C,4,0,0
10102000000,10,Cáceres,Ibahernando,540,-5.91711422,39.32378767,540.0,10102000000_Ibahernando.csv,C4,C,4,1983.2,659.6,0.617,0.65,1.75,C,4,0,0
10103000000,10,Cáceres,Jaraicejo,457,-5.81315486,39.66703734,503.0,10103000000_Jaraicejo.csv,C4,C,4,2084.8,673.0,0.663,0.69,1.79,C,4,0,0
10104000000,10,Cáceres,Jaraíz de la Vera,6499,-5.75717418,40.05999042,562.0,10104000000_Jaraíz de la Vera.csv,C4,C,4,1990.0,642.3,0.72,0.6,1.7,C,4,0,0
10105000000,10,Cáceres,Jarandilla de la Vera,2843,-5.66089589,40.12567659,585.0,10105000000_Jarandilla de la Vera.csv,C4,C,4,2417.9,543.0,0.682,0.93,1.42,C,4,0,0
10106000000,10,Cáceres,Jarilla,136,-6.00128739,40.17141182,497.0,10106000000_Jarilla.csv,C4,C,4,2225.2,676.2,0.613,0.82,1.8,C,4,0,0
