COD_INE,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,LONGITUD_ETRS89,LATITUD_ETRS89,ALTITUD,ARCHIVO_TMY
18124000000,18,Granada,Lújar,476,-3.40318791,36.78759064,526.0,18124000000_Lújar.csv
18126000000,18,Granada,La Malahá,1788,-3.72181357,37.10156467,708.0,18126000000_La Malahá.csv
18127000000,18,Granada,Maracena,22358,-3.63439797,37.20723971,657.0,18127000000_Maracena.csv
18128000000,18,Granada,Marchal,414,-3.20145295,37.29676817,916.0,18128000000_Marchal.csv
18132000000,18,Granada,Moclín,3613,-3.78682853,37.3426959,1086.0,18132000000_Moclín.csv
18133000000,18,Granada,Molvízar,2748,-3.60797845,36.786737,241.0,18133000000_Molvízar.csv
18134000000,18,Granada,Monachil,8137,-3.53893588,37.13135337,806.0,18134000000_Monachil.csv
18135000000,18,Granada,Montefrío,5336,-4.01052383,37.32104934,834.0,18135000000_Montefrío.csv
18136000000,18,Granada,Montejícar,2072,-3.50494602,37.57189363,1147.0,18136000000_Montejícar.csv
18137000000,18,Granada,Montillana,1127,-3.67229243,37.50191737,1023.0,18137000000_Montillana.csv
18138000000,18,Granada,Moraleda de Zafayona,3106,-3.96451008,37.16801177,624.0,18138000000_Moraleda de Zafayona.csv
18140000000,18,Granada,Motril,58545,-3.52123441,36.74574584,39.0,18140000000_Motril.csv
18141000000,18,Granada,Murtas,460,-3.10838867,36.88713958,1115.0,18141000000_Murtas.csv
18143000000,18,Granada,Nigüelas,1198,-3.53885018,36.9779234,935.0,18143000000_Nigüelas.csv
18144000000,18,Granada,Nívar,1094,-3.57935526,37.25855855,1042.0,18144000000_Nívar.csv
18145000000,18,Granada,Ogíjares,14559,-3.60924803,37.11925921,720.0,18145000000_Ogíjares.csv
18146000000,18,Granada,Orce,1192,-2.47903387,37.72200758,927.0,18146000000_Orce.csv
18147000000,18,Granada,Órgiva,5866,-3.42391088,36.90119925,455.0,18147000000_Órgiva.csv
18148000000,18,Granada,Otívar,1012,-3.68136529,36.81568141,286.0,18148000000_Otívar.csv
18149000000,18,Granada,Villa de Otura,7173,-3.63448477,37.09360821,785.0,18149000000_Villa de Otura.csv
18150000000,18,Granada,Padul,8934,-3.62445156,37.02421644,749.0,18150000000_Padul.csv
18151000000,18,Granada,Pampaneira,315,-3.3612733,36.94022178,1057.0,18151000000_Pampaneira.csv
18152000000,18,Granada,Pedro Martínez,1148,-3.23123516,37.50277869,1041.0,18152000000_Pedro Martínez.csv
18153000000,18,Granada,Peligros,11544,-3.62811576,37.23111512,692.0,18153000000_Peligros.csv
18154000000,18,Granada,La Peza,1170,-3.28461359,37.27682155,987.0,18154000000_La Peza.csv
18157000000,18,Granada,Pinos Genil,1518,-3.50099184,37.16322207,773.0,18157000000_Pinos Genil.csv
18158000000,18,Granada,Pinos Puente,9853,-3.74737519,37.25412074,634.0,18158000000_Pinos Puente.csv
18159000000,18,Granada,Píñar,1102,-3.43947932,37.44235787,928.0,18159000000_Píñar.csv
18161000000,18,Granada,Polícar,261,-3.23336595,37.25768832,1156.0,18161000000_Polícar.csv
18162000000,18,Granada,Polopos,1714,-3.29721867,36.79588888,798.0,18162000000_Polopos.csv
18163000000,18,Granada,Pórtugos,387,-3.31105821,36.94150881,1302.0,18163000000_Pórtugos.csv
18164000000,18,Granada,Puebla de Don Fadrique,2227,-2.43683434,37.96180328,1163.0,18164000000_Puebla de Don Fadrique.csv
18165000000,18,Granada,Pulianas,5480,-3.60688116,37.22314913,735.0,18165000000_Pulianas.csv
18167000000,18,Granada,Purullena,2320,-3.18924015,37.31771856,911.0,18167000000_Purullena.csv
18168000000,18,Granada,Quéntar,987,-3.46506555,37.19309677,881.0,18168000000_Quéntar.csv
18170000000,18,Granada,Rubite,384,-3.34797901,36.80978715,795.0,18170000000_Rubite.csv
18171000000,18,Granada,Salar,2638,-4.06768452,37.14891071,546.0,18171000000_Salar.csv
18173000000,18,Granada,Salobreña,12472,-3.58852615,36.74331277,77.0,18173000000_Salobreña.csv
18174000000,18,Granada,Santa Cruz del Comercio,543,-3.97668402,37.06093553,739.0,18174000000_Santa Cruz del Comercio.csv
18175000000,18,Granada,Santa Fe,15175,-3.71896428,37.18938734,582.0,18175000000_Santa Fe.csv
18176000000,18,Granada,Soportújar,259,-3.40572594,36.9283867,949.0,18176000000_Soportújar.csv
18177000000,18,Granada,Sorvilán,524,-3.26694874,36.79412146,763.0,18177000000_Sorvilán.csv
18178000000,18,Granada,Torre-Cardela,715,-3.35644595,37.50474975,1216.0,18178000000_Torre-Cardela.csv
18179000000,18,Granada,Torvizcón,634,-3.29928192,36.87943909,680.0,18179000000_Torvizcón.csv
18180000000,18,Granada,Trevélez,721,-3.2651633,37.00057381,1479.0,18180000000_Trevélez.csv
18181000000,18,Granada,Turón,232,-3.05663707,36.86497185,684.0,18181000000_Turón.csv
18182000000,18,Granada,Ugíjar,2550,-3.05407988,36.9628613,564.0,18182000000_Ugíjar.csv
18183000000,18,Granada,Válor,705,-3.08308672,36.99598166,906.0,18183000000_Válor.csv
18184000000,18,Granada,Vélez de Benaudalla,2923,-3.51588102,36.8327141,173.0,18184000000_Vélez de Benaudalla.csv
18185000000,18,Granada,Ventas de Huelma,666,-3.82180401,37.07036589,851.0,18185000000_Ventas de Huelma.csv
18187000000,18,Granada,Villanueva de las Torres,561,-3.0883099,37.55620411,629.0,18187000000_Villanueva de las Torres.csv
18188000000,18,Granada,Villanueva Mesía,2038,-4.01061446,37.21391329,490.0,18188000000_Villanueva Mesía.csv
18189000000,18,Granada,Víznar,1000,-3.5542762,37.2309964,1079.0,18189000000_Víznar.csv
18192000000,18,Granada,Zafarraya,2096,-4.14463614,36.97576785,894.0,18192000000_Zafarraya.csv
18193000000,18,Granada,La Zubia,19473,-3.58508159,37.12087703,740.0,18193000000_La Zubia.csv
18194000000,18,Granada,Zújar,2516,-2.8427711,37.5401022,763.0,18194000000_Zújar.csv
18901000000,18,Granada,La Taha,715,-3.32575754,36.93602473,1250.0,18901000000_La Taha.csv
18902000000,18,Granada,El Valle,917,-3.58209975,36.9298357,538.0,18902000000_El Valle.csv
18903000000,18,Granada,Nevada,1116,-3.01569195,37.00864688,1015.0,18903000000_Nevada.csv
18904000000,18,Granada,Alpujarra de la Sierra,952,-3.15514238,36.98251456,1213.0,18904000000_Alpujarra de la Sierra.csv
18905000000,18,Granada,Las Gabias,22051,-3.66739217,37.13643395,676.0,18905000000_Las Gabias.csv
18906000000,18,Granada,Los Guájares,1074,-3.58593181,36.84088982,284.0,18906000000_Los Guájares.csv
18907000000,18,Granada,Valle del Zalabí,2117,-3.09745106,37.25634459,1017.0,18907000000_Valle del Zalabí.csv
18908000000,18,Granada,Villamena,963,-3.5918918,36.98928163,748.0,18908000000_Villamena.csv
18909000000,18,Granada,Morelábor,589,-3.33219505,37.43964189,1090.0,18909000000_Morelábor.csv
18910000000,18,Granada,El Pinar,886,-3.52657962,36.89472225,366.0,18910000000_El Pinar.csv
18911000000,18,Granada,Vegas del Genil,11678,-3.66575944,37.17238201,617.0,18911000000_Vegas del Genil.csv
18912000000,18,Granada,Cuevas del Campo,1742,-2.93101233,37.6059058,844.0,18912000000_Cuevas del Campo.csv
18913000000,18,Granada,Zagra,914,-4.16837282,37.25404177,677.0,18913000000_Zagra.csv
18914000000,18,Granada,Valderrubio,2059,-3.81858401,37.23308955,546.0,18914000000_Valderrubio.csv
18915000000,18,Granada,Domingo Pérez de Granada,862,-3.50921227,37.49644964,975.0,18915000000_Domingo Pérez de Granada.csv
18916000000,18,Granada,Torrenueva Costa,2892,-3.485816586,36.70185722,3.0,18916000000_Torrenueva Costa.csv
19001000000,19,Guadalajara,Abánades,55,-2.485335968,40.8926593,1039.0,19001000000_Abánades.csv
19002000000,19,Guadalajara,Ablanque,60,-2.229042617,40.89812632,1061.0,19002000000_Ablanque.csv
19003000000,19,Guadalajara,Adobes,32,-1.678723891,40.67628094,1380.0,19003000000_Adobes.csv
19004000000,19,Guadalajara,Alaminos,57,-2.726254845,40.86340419,1064.0,19004000000_Alaminos.csv
19005000000,19,Guadalajara,Alarilla,127,-3.1054819,40.84953825,830.0,19005000000_Alarilla.csv
19006000000,19,Guadalajara,Albalate de Zorita,1080,-2.84352592,40.30728662,759.0,19006000000_Albalate de Zorita.csv
19007000000,19,Guadalajara,Albares,479,-3.0113022,40.30753483,742.0,19007000000_Albares.csv
19008000000,19,Guadalajara,Albendiego,45,-3.051803494,41.22688534,1189.0,19008000000_Albendiego.csv
19009000000,19,Guadalajara,Alcocer,326,-2.60873463,40.4688863,782.0,19009000000_Alcocer.csv
19010000000,19,Guadalajara,Alcolea de las Peñas,16,-2.785065796,41.20967586,1001.0,19010000000_Alcolea de las Peñas.csv
19011000000,19,Guadalajara,Alcolea del Pinar,326,-2.467147374,41.03600266,1203.0,19011000000_Alcolea del Pinar.csv
19013000000,19,Guadalajara,Alcoroches,128,-1.74668329,40.62631228,1414.0,19013000000_Alcoroches.csv
19015000000,19,Guadalajara,Aldeanueva de Guadalajara,99,-3.04610613,40.68184578,946.0,19015000000_Aldeanueva de Guadalajara.csv
19016000000,19,Guadalajara,Algar de Mesa,53,-1.958801163,41.13423852,900.0,19016000000_Algar de Mesa.csv
19017000000,19,Guadalajara,Algora,82,-2.66723541,40.96451938,1116.0,19017000000_Algora.csv
19018000000,19,Guadalajara,Alhóndiga,157,-2.8235825,40.52587389,815.0,19018000000_Alhóndiga.csv
19019000000,19,Guadalajara,Alique,15,-2.64422346,40.5859916,921.0,19019000000_Alique.csv
19020000000,19,Guadalajara,Almadrones,55,-2.77468075,40.90109075,1054.0,19020000000_Almadrones.csv
19021000000,19,Guadalajara,Almoguera,1307,-2.98140244,40.29802922,665.0,19021000000_Almoguera.csv
19022000000,19,Guadalajara,Almonacid de Zorita,694,-2.85268966,40.33029908,683.0,19022000000_Almonacid de Zorita.csv
19023000000,19,Guadalajara,Alocén,161,-2.7504278,40.5745861,954.0,19023000000_Alocén.csv
19024000000,19,Guadalajara,Alovera,13051,-3.24826011,40.59571722,644.0,19024000000_Alovera.csv
19027000000,19,Guadalajara,Alustante,153,-1.658488956,40.61606294,1398.0,19027000000_Alustante.csv
19031000000,19,Guadalajara,Angón,8,-2.85655197,41.06576639,996.0,19031000000_Angón.csv
19032000000,19,Guadalajara,Anguita,152,-2.369111273,41.02603162,1120.0,19032000000_Anguita.csv
19033000000,19,Guadalajara,Anquela del Ducado,59,-2.130930127,40.97123517,1192.0,19033000000_Anquela del Ducado.csv
19034000000,19,Guadalajara,Anquela del Pedregal,26,-1.736857698,40.74345216,1284.0,19034000000_Anquela del Pedregal.csv
19036000000,19,Guadalajara,Aranzueque,370,-3.0785676,40.49175606,692.0,19036000000_Aranzueque.csv
19037000000,19,Guadalajara,Arbancón,139,-3.11456085,40.96486367,903.0,19037000000_Arbancón.csv
19038000000,19,Guadalajara,Arbeteta,20,-2.4026423,40.66968505,991.0,19038000000_Arbeteta.csv
19039000000,19,Guadalajara,Argecilla,70,-2.81868274,40.88303465,962.0,19039000000_Argecilla.csv
19040000000,19,Guadalajara,Armallones,55,-2.30201419,40.73555878,1208.0,19040000000_Armallones.csv
19041000000,19,Guadalajara,Armuña de Tajuña,240,-3.03201066,40.53057136,709.0,19041000000_Armuña de Tajuña.csv
19042000000,19,Guadalajara,Arroyo de las Fraguas,22,-3.12944677,41.10314971,1213.0,19042000000_Arroyo de las Fraguas.csv
19043000000,19,Guadalajara,Atanzón,100,-2.99859435,40.66643148,949.0,19043000000_Atanzón.csv
19044000000,19,Guadalajara,Atienza,395,-2.871086749,41.20003975,1167.0,19044000000_Atienza.csv
19045000000,19,Guadalajara,Auñón,140,-2.79100801,40.51679367,747.0,19045000000_Auñón.csv
19046000000,19,Guadalajara,Azuqueca de Henares,35236,-3.26215847,40.56842557,627.0,19046000000_Azuqueca de Henares.csv
19047000000,19,Guadalajara,Baides,63,-2.77418722,41.00383848,861.0,19047000000_Baides.csv
19048000000,19,Guadalajara,Baños de Tajo,21,-1.971237678,40.7184373,1260.0,19048000000_Baños de Tajo.csv
19049000000,19,Guadalajara,Bañuelos,13,-2.914476715,41.28609511,1157.0,19049000000_Bañuelos.csv
19050000000,19,Guadalajara,Barriopedro,17,-2.75300302,40.78916099,884.0,19050000000_Barriopedro.csv
19051000000,19,Guadalajara,Berninches,53,-2.801168297,40.57146596,926.0,19051000000_Berninches.csv
19052000000,19,Guadalajara,La Bodera,21,-2.887373219,41.1350743,1126.0,19052000000_La Bodera.csv
19053000000,19,Guadalajara,Brihuega,2467,-2.87028879,40.75708452,876.0,19053000000_Brihuega.csv
19054000000,19,Guadalajara,Budia,201,-2.75691974,40.62851819,895.0,19054000000_Budia.csv
19055000000,19,Guadalajara,Bujalaro,48,-2.883496783,40.9367354,844.0,19055000000_Bujalaro.csv
19057000000,19,Guadalajara,Bustares,76,-3.07266505,41.13598802,1294.0,19057000000_Bustares.csv
19058000000,19,Guadalajara,Cabanillas del Campo,10844,-3.23600785,40.63703956,691.0,19058000000_Cabanillas del Campo.csv
19059000000,19,Guadalajara,Campillo de Dueñas,75,-1.684927587,40.88360721,1111.0,19059000000_Campillo de Dueñas.csv
19060000000,19,Guadalajara,Campillo de Ranas,167,-3.31430959,41.08568076,1101.0,19060000000_Campillo de Ranas.csv
19061000000,19,Guadalajara,Campisábalos,66,-3.145435942,41.2672753,1350.0,19061000000_Campisábalos.csv
19064000000,19,Guadalajara,Canredondo,76,-2.49398795,40.81237653,1158.0,19064000000_Canredondo.csv
19065000000,19,Guadalajara,Cantalojas,146,-3.24439345,41.23578603,1318.0,19065000000_Cantalojas.csv
19066000000,19,Guadalajara,Cañizar,57,-3.06687797,40.76927426,794.0,19066000000_Cañizar.csv
19067000000,19,Guadalajara,El Cardoso de la Sierra,56,-3.46499681,41.09681231,1268.0,19067000000_El Cardoso de la Sierra.csv
19070000000,19,Guadalajara,Casa de Uceda,98,-3.37206814,40.84230462,914.0,19070000000_Casa de Uceda.csv
19071000000,19,Guadalajara,El Casar,12710,-3.42720929,40.70240047,833.0,19071000000_El Casar.csv
19073000000,19,Guadalajara,Casas de San Galindo,19,-2.95803626,40.87250448,1021.0,19073000000_Casas de San Galindo.csv
19074000000,19,Guadalajara,Caspueñas,116,-2.9789345,40.6933387,852.0,19074000000_Caspueñas.csv
19075000000,19,Guadalajara,Castejón de Henares,61,-2.7873589,40.93857163,965.0,19075000000_Castejón de Henares.csv
19076000000,19,Guadalajara,Castellar de la Muela,32,-1.759255341,40.81862186,1210.0,19076000000_Castellar de la Muela.csv
19078000000,19,Guadalajara,Castilforte,60,-2.43239067,40.55747772,999.0,19078000000_Castilforte.csv
19079000000,19,Guadalajara,Castilnuevo,6,-1.857936826,40.81421681,1079.0,19079000000_Castilnuevo.csv
19080000000,19,Guadalajara,Cendejas de Enmedio,66,-2.87258506,40.98213679,915.0,19080000000_Cendejas de Enmedio.csv
19081000000,19,Guadalajara,Cendejas de la Torre,24,-2.850655472,40.97919592,958.0,19081000000_Cendejas de la Torre.csv
19082000000,19,Guadalajara,Centenera,143,-3.05399967,40.65294204,811.0,19082000000_Centenera.csv
19086000000,19,Guadalajara,Cifuentes,1611,-2.62328372,40.78558478,893.0,19086000000_Cifuentes.csv
19087000000,19,Guadalajara,Cincovillas,20,-2.818674147,41.2046369,1020.0,19087000000_Cincovillas.csv
19088000000,19,Guadalajara,Ciruelas,117,-3.08904958,40.75278267,819.0,19088000000_Ciruelas.csv
19089000000,19,Guadalajara,Ciruelos del Pinar,23,-2.221023174,41.00845374,1262.0,19089000000_Ciruelos del Pinar.csv
19090000000,19,Guadalajara,Cobeta,109,-2.141982594,40.8655289,1117.0,19090000000_Cobeta.csv
19091000000,19,Guadalajara,Cogollor,21,-2.74438162,40.84808042,946.0,19091000000_Cogollor.csv
19092000000,19,Guadalajara,Cogolludo,552,-3.088667542,40.94741134,875.0,19092000000_Cogolludo.csv
19095000000,19,Guadalajara,Condemios de Abajo,10,-3.107541799,41.2191295,1313.0,19095000000_Condemios de Abajo.csv
19096000000,19,Guadalajara,Condemios de Arriba,111,-3.125527027,41.216131,1301.0,19096000000_Condemios de Arriba.csv
19097000000,19,Guadalajara,Congostrina,12,-2.985723186,41.03744497,1018.0,19097000000_Congostrina.csv
19098000000,19,Guadalajara,Copernal,31,-3.057082742,40.86698977,843.0,19098000000_Copernal.csv
19099000000,19,Guadalajara,Corduente,342,-1.978526199,40.84254575,1053.0,19099000000_Corduente.csv
19102000000,19,Guadalajara,El Cubillo de Uceda,129,-3.4060524,40.82464188,885.0,19102000000_El Cubillo de Uceda.csv
19103000000,19,Guadalajara,Checa,286,-1.79090849,40.58695505,1356.0,19103000000_Checa.csv
19104000000,19,Guadalajara,Chequilla,17,-1.82861835,40.60568762,1359.0,19104000000_Chequilla.csv
19105000000,19,Guadalajara,Chiloeches,3797,-3.16321781,40.57260645,786.0,19105000000_Chiloeches.csv
19106000000,19,Guadalajara,Chillarón del Rey,84,-2.69144841,40.59774031,800.0,19106000000_Chillarón del Rey.csv
19107000000,19,Guadalajara,Driebes,361,-3.04233293,40.2449943,729.0,19107000000_Driebes.csv
19108000000,19,Guadalajara,Durón,105,-2.72588073,40.62570989,747.0,19108000000_Durón.csv
19109000000,19,Guadalajara,Embid,33,-1.712161035,40.97210376,1076.0,19109000000_Embid.csv
19110000000,19,Guadalajara,Escamilla,57,-2.56247766,40.54937754,1020.0,19110000000_Escamilla.csv
19111000000,19,Guadalajara,Escariche,201,-3.05623135,40.40799247,788.0,19111000000_Escariche.csv
19112000000,19,Guadalajara,Escopete,64,-3.00825307,40.41639306,858.0,19112000000_Escopete.csv
19113000000,19,Guadalajara,Espinosa de Henares,627,-3.071962388,40.90464016,760.0,19113000000_Espinosa de Henares.csv
19114000000,19,Guadalajara,Esplegares,39,-2.370324755,40.85653087,1153.0,19114000000_Esplegares.csv
19115000000,19,Guadalajara,Establés,29,-2.023841559,41.00844124,1147.0,19115000000_Establés.csv
19116000000,19,Guadalajara,Estriégana,10,-2.524098192,41.0575321,1099.0,19116000000_Estriégana.csv
19117000000,19,Guadalajara,Fontanar,2523,-3.17591748,40.72566652,685.0,19117000000_Fontanar.csv
19118000000,19,Guadalajara,Fuembellida,13,-1.998898824,40.75566588,1219.0,19118000000_Fuembellida.csv
19119000000,19,Guadalajara,Fuencemillán,86,-3.100322683,40.92348973,826.0,19119000000_Fuencemillán.csv
19120000000,19,Guadalajara,Fuentelahiguera de Albatages,132,-3.30768706,40.78459603,901.0,19120000000_Fuentelahiguera de Albatages.csv
19121000000,19,Guadalajara,Fuentelencina,299,-2.88099817,40.51786586,971.0,19121000000_Fuentelencina.csv
19122000000,19,Guadalajara,Fuentelsaz,92,-1.832028768,41.07341746,1127.0,19122000000_Fuentelsaz.csv
19123000000,19,Guadalajara,Fuentelviejo,54,-2.98565725,40.52622332,887.0,19123000000_Fuentelviejo.csv
19124000000,19,Guadalajara,Fuentenovilla,566,-3.09427599,40.36557991,807.0,19124000000_Fuentenovilla.csv
19125000000,19,Guadalajara,Gajanejos,57,-2.89188975,40.84171517,1029.0,19125000000_Gajanejos.csv
19126000000,19,Guadalajara,Galápagos,2579,-3.33714765,40.69705829,738.0,19126000000_Galápagos.csv
19127000000,19,Guadalajara,Galve de Sorbe,95,-3.18393953,41.22234982,1366.0,19127000000_Galve de Sorbe.csv
19129000000,19,Guadalajara,Gascueña de Bornova,31,-3.019752111,41.14203999,1208.0,19129000000_Gascueña de Bornova.csv
19130000000,19,Guadalajara,Guadalajara,87064,-3.16210273,40.63435548,685.0,19130000000_Guadalajara.csv
19132000000,19,Guadalajara,Henche,86,-2.707600814,40.71452935,826.0,19132000000_Henche.csv
19133000000,19,Guadalajara,Heras de Ayuso,239,-3.0998259,40.7902136,707.0,19133000000_Heras de Ayuso.csv
19134000000,19,Guadalajara,Herrería,26,-1.96106225,40.8875355,1072.0,19134000000_Herrería.csv
19135000000,19,Guadalajara,Hiendelaencina,117,-3.0042593,41.08324172,1084.0,19135000000_Hiendelaencina.csv
19136000000,19,Guadalajara,Hijes,18,-2.999594674,41.25179583,1163.0,19136000000_Hijes.csv
19138000000,19,Guadalajara,Hita,292,-3.04666599,40.82504686,870.0,19138000000_Hita.csv
19139000000,19,Guadalajara,Hombrados,39,-1.685592398,40.8014105,1233.0,19139000000_Hombrados.csv
19142000000,19,Guadalajara,Hontoba,378,-3.0419407,40.45549474,728.0,19142000000_Hontoba.csv
19143000000,19,Guadalajara,Horche,2702,-3.06138386,40.5661728,903.0,19143000000_Horche.csv
19145000000,19,Guadalajara,Hortezuela de Océn,38,-2.415639697,40.95218135,1092.0,19145000000_Hortezuela de Océn.csv
19146000000,19,Guadalajara,La Huerce,52,-3.17054019,41.15246925,1257.0,19146000000_La Huerce.csv
19147000000,19,Guadalajara,Huérmeces del Cerro,41,-2.796319431,41.05281539,876.0,19147000000_Huérmeces del Cerro.csv
19148000000,19,Guadalajara,Huertahernando,58,-2.286788525,40.82361813,1150.0,19148000000_Huertahernando.csv
19150000000,19,Guadalajara,Hueva,105,-2.9615264,40.46237891,894.0,19150000000_Hueva.csv
19151000000,19,Guadalajara,Humanes,1577,-3.155566948,40.8281164,748.0,19151000000_Humanes.csv
19152000000,19,Guadalajara,Illana,776,-2.90812556,40.18399064,747.0,19152000000_Illana.csv
19153000000,19,Guadalajara,Iniéstola,22,-2.371277901,40.99422764,1166.0,19153000000_Iniéstola.csv
19154000000,19,Guadalajara,Las Inviernas,61,-2.670649384,40.87251036,984.0,19154000000_Las Inviernas.csv
